Formulation_ID,endpoint,confidence,tier,근거인용문,사유,y,y_bin,y_src_detail,ct_cat,from_neg_recovery,y_conflict,quote_has_explicit_negative,quote_has_suspicious_marker,quote_has_no_data_marker
MIX510,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX511,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,NC,False,False,False,False,False
MIX514,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX515,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX517,sens,high,NONE,Skin Sensitizer - Category 1 ... H317 - May cause an allergic skin reaction,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,1,False,False,False,True,False
MIX519,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX523,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd_sec11,1,False,False,False,False,False
MIX526,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX527,sens,medium,RECOVERED_negative,(d) respiratory or skin sensitization: Not sensitizing,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX529,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,NC,False,False,False,False,False
MIX53,sens,medium,RECOVERED_negative,Skin sensitization This product is not expected to cause skin sensitization.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX530,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation / Product: / Result : Not a skin sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX534,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX535,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX537,sens,medium,T2_endpoint_no_data,Respiratory or Skin Sensitization: N/Av ... Sensitization: No effects known.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T2: 문서에 음성진술은 있으나 해당 엔드포인트가 자료없음/미측정 → 시험근거 없는 음성,NC,0.0,sds_v1_negative_recovered,,True,False,True,True,True
MIX539,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX54,sens,high,NONE,Skin Sens. 1 H317 May cause an allergic skin reaction.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,True,False
MIX540,sens,high,NONE,Skin sensitization Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,NC,False,False,False,False,False
MIX545,sens,medium,T2_endpoint_no_data,2.1 Classification of the substance or mixture / Not a hazardous substance or mixture. / ... Respiratory or skin sensitisation / No data available,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T2: 문서에 음성진술은 있으나 해당 엔드포인트가 자료없음/미측정 → 시험근거 없는 음성,NC,0.0,sds_v1_negative_recovered,,True,False,True,True,True
MIX547,sens,medium,RECOVERED_negative,· Sensitization: No sensitizing effects known.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,False
MIX549,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation Guinea pig Did not cause sensitization on laboratory animals.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX55,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,phase1_sds,NC,False,False,False,False,False
MIX554,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX555,sens,medium,RECOVERED_negative,Sensitization / Assessment of sensitization: No sensitizing effect.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX556,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX558,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX56,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,1,False,False,False,False,False
MIX562,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,NC,False,False,False,False,False
MIX564,sens,high,NONE,"Skin Sens. 1: Sensitisation, skin, Category 1, H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX571,sens,medium,RECOVERED_negative,Dermal Sensitization: Not a skin sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX574,sens,medium,T2_endpoint_no_data,Skin Sensitization (guinea pigs) Non-sensitizer EPA Tox Category Not applicable,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T2: 문서에 음성진술은 있으나 해당 엔드포인트가 자료없음/미측정 → 시험근거 없는 음성 | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,True
MIX577,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation Skin: Non-sensitizing. (Guinea pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX578,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX580,sens,medium,RECOVERED_negative,Not a contact sensitizer (guinea pig).,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,False,False,False
MIX581,sens,medium,RECOVERED_negative,"Based on animal data, this product is not a skin or eye irritant, and is not a skin sensitizer in animals.",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX582,sens,medium,RECOVERED_negative,Sensitisation /  guinea pig Maximisation Test  /  Result: Animal test did not cause sensitization by skin contact.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX583,sens,high,NONE,Respiratory or skin sensitisation - Not classified - The evaluation was carried out according to the calculation method. - Using Specific Concentration Limits (SCL) - Classed as EUH208 as contains a low level of a skin sensitising ingredient.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,True,False,False
MIX584,sens,high,NONE,Skin Sensitization Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX586,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation / Shall not be classified as a respiratory or skin sensitiser.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX588,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX589,sens,medium,RECOVERED_negative,Sensitization  / Assessment of sensitization: Skin sensitizing effects were not observed in animal studies.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX592,sens,medium,RECOVERED_negative,Skin sensitizing effects were not observed in animal studies.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX594,sens,medium,RECOVERED_negative,Skin sensitisation Skin sensitisation Not sensitising. (Guinea pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX595,sens,medium,RECOVERED_negative,Sensitization / Assessment of sensitization: There is no evidence of a skin-sensitizing potential.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,False,False,False
MIX598,sens,high,NONE,Skin Sensitization Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX599,sens,medium,RECOVERED_negative,Skin sensitization Animal test did not cause sensitization by skin contact (Guinea pig).,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX6,sens,high,NONE,Skin Sens. 1 H317 May cause an allergic skin reaction.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,1,False,False,False,True,False
MIX600,sens,medium,CT_CONTRADICTION,,CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_2nd_sec11,1,False,False,False,False,False
MIX603,sens,medium,RECOVERED_negative,Skin Sensitization : Non-sensitizing (Guinea pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX607,sens,medium,RECOVERED_negative,Skin Sensitization : Non-sensitizing (Guinea pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX608,sens,medium,RECOVERED_negative,"Respiratory or skin sensitisation Skin: Non-sensitizing. (Guinea pig) OECD Test Guideline 406, Buehler test",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX610,sens,high,NONE,"Health hazards Sensitization, skin Category 1",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX611,sens,high,NONE,"Skin Sens. 1, H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,NC,False,False,False,False,False
MIX612,sens,medium,RECOVERED_negative,Dermal sensitization: Not expected to have a sensitizing effect.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,False
MIX614,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,NC,False,False,False,False,False
MIX617,sens,medium,RECOVERED_negative,· Sensitization: No sensitizing effects known.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX618,sens,medium,RECOVERED_negative,· Sensitization: No sensitizing effects known.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX621,sens,medium,RECOVERED_negative,· Sensitization: No sensitizing effects known.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX622,sens,high,NONE,Skin sensitisation: Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,NC,False,False,False,False,False
MIX623,sens,medium,T2_endpoint_no_data,Skin Sensitization (guinea pigs) Non-sensitizer EPA Tox Category Not applicable,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T2: 문서에 음성진술은 있으나 해당 엔드포인트가 자료없음/미측정 → 시험근거 없는 음성,NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,True
MIX626,sens,high,NONE,Skin sensitization Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,NC,False,False,False,False,False
MIX627,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd_sec11,NC,False,False,False,False,False
MIX628,sens,medium,RECOVERED_negative,Respiratory or skin sensitization Not a skin sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,False
MIX629,sens,medium,RECOVERED_negative,Skin Sensitization: Product is not considered a contact sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,False,False,False
MIX630,sens,medium,RECOVERED_negative,Respiratory or skin sensitization / Classification criteria are not met based on available data,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX632,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation Skin: Non-sensitizing. (Mouse),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,False
MIX633,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX634,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX637,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd,NC,False,False,False,False,False
MIX638,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX639,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX640,sens,high,NONE,Sensitization No information available.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,NC,False,False,False,True,True
MIX641,sens,medium,RECOVERED_negative,"Lannate SP is not a skin irritant or a skin sensitizer, but is a slight eye irritant in animals.",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX643,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX644,sens,high,NONE,"Skin sensitisation (Category 1), H317",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX645,sens,low,T1_evidence_contradicted,Skin sensitization: Does not meet OSHA criteria as a skin sensitizer. Prolonged/repeated skin contact may cause allergic reaction in some individuals.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T1: 인용문에 명시적 음성진술 없음 + 반대신호(자료없음/자극가능/알레르기) 존재 → 근거 모순,NC,0.0,sds_v1_negative_recovered,NC,True,False,False,True,False
MIX647,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX648,sens,medium,RECOVERED_negative,Skin Sensitization: Not a Sensitizer (Guinea Pig) (based on a substantially similar formulation),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX649,sens,medium,RECOVERED_negative,Skin Sensitization: Not a Sensitizer (Guinea Pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX65,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,False,False
MIX653,sens,medium,RECOVERED_negative,"Respiratory or skin sensitisation Skin: Non-sensitizing. (Mouse) OECD Test Guideline 429, local lymph node assay (LLNA) Test conducted with a similar formulation.",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX655,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation Skin: Non-sensitizing. (Guinea pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX657,sens,high,NONE,Skin Sensitizer:  Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,1,False,False,False,False,False
MIX658,sens,medium,RECOVERED_negative,Sensitization Assessment of sensitization: Skin sensitizing effects were not observed in animal studies.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX659,sens,medium,RECOVERED_negative,Skin Sensitization: Not a Sensitizer (Guinea Pig) (based on a substantially similar formulation),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX660,sens,high,NONE,Skin sensitizer 1 Skin sensitizer ... H317 May cause an allergic skin reaction,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,True,False
MIX661,sens,medium,RECOVERED_negative,Sensitization / For skin sensitization: / As product: / Did not cause allergic skin reactions when tested in guinea pigs.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,True,False
MIX662,sens,high,NONE,Skin sensitization Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,1,False,False,False,False,False
MIX663,sens,high,NONE,Skin Sens. 1 H317 May cause an allergic skin reaction.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,1,False,False,False,True,False
MIX664,sens,high,NONE,Skin sensitisation - Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,False,False
MIX668,sens,high,NONE,"Respiratory or Skin Sensitisation: Based on classification principles, the classification criteria are not met.",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,1,False,False,True,False,False
MIX67,sens,medium,RECOVERED_negative,Respiratory or skin sensitization : Not classified,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX670,sens,high,NONE,Skin sensitization Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,NC,False,False,False,False,False
MIX672,sens,medium,RECOVERED_negative,Respiratory or skin sensitisation Maximisation Test (GPMT) - Guinea pig Result: Does not cause skin sensitisation.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX674,sens,high,NONE,Skin Sensitizer:  Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,,False,False,False,False,False
MIX675,sens,high,NONE,Skin Sensitizer: Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,NC,False,False,False,False,False
MIX676,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX677,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX678,sens,medium,RECOVERED_negative,Skin Sensitization: Not a contact sensitizer in guinea pigs following repeated skin exposure.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,False,False,False
MIX680,sens,high,NONE,- Skin sensitization : Category1 ... - H317 May cause an allergic skin reaction,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,True,False
MIX681,sens,high,NONE,(d) respiratory or skin sensitization; Respiratory No data available Skin No data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,,False,False,False,True,True
MIX682,sens,high,NONE,"Classification: Eye Irritation, Category 2 Skin Sensitization, Category 1 ... H317: May cause allergic skin reaction",복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,True,False
MIX683,sens,high,NONE,Skin Sensitizer:  Category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,,False,False,False,False,False
MIX686,sens,medium,RECOVERED_negative,Sensitization No sensitization responses were observed.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX687,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX688,sens,medium,RECOVERED_negative,"Respiratory or skin sensitisation Skin: Non-sensitizing. (Guinea pig) OECD Test Guideline 406, Buehler test",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | CT baseline(GHS 가산법)은 양성인데 최종 라벨은 음성 — 상충,NC,0.0,sds_v1_negative_recovered,1,True,False,True,False,False
MIX691,sens,medium,RECOVERED_negative,Skin sensitization / (guinea pig): Non Sensitizing,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX693,sens,medium,RECOVERED_negative,Sensitization / For the active ingredient(s): / Did not cause allergic skin reactions when tested in guinea pigs.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,True,False
MIX696,sens,medium,RECOVERED_negative,Did not cause allergic skin reactions when tested in guinea pigs.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,True,False
MIX699,sens,medium,RECOVERED_negative,Dermal Sensitization: Not a skin sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX7,sens,high,NONE,May cause sensitization by skin contact.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,phase1_sds,1,False,False,False,True,False
MIX70,sens,high,NONE,Skin Sens. 1A H317 May cause an allergic skin reaction.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,,False,False,False,True,False
MIX701,sens,medium,RECOVERED_negative,Chronic Sensitisation No ingredient present at concentrations > 0.1% is considered a sensitizer.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,False,False,False
MIX704,sens,medium,T2_endpoint_no_data,Skin Sensitization (guinea pigs) Non-sensitizer EPA Tox Category Not applicable,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충) | T2: 문서에 음성진술은 있으나 해당 엔드포인트가 자료없음/미측정 → 시험근거 없는 음성,NC,0.0,sds_v1_negative_recovered,,True,False,True,False,True
MIX706,sens,medium,RECOVERED_negative,This product is not expected to cause allergic skin reactions.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,True,False
MIX707,sens,high,NONE,Skin sensitisation - Sub-category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,,False,False,False,False,False
MIX708,sens,medium,RECOVERED_negative,Skin sensitisation This product is not expected to cause skin sensitisation.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX709,sens,medium,RECOVERED_negative,Skin sensitisation This product is not expected to cause skin sensitisation.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX710,sens,medium,RECOVERED_negative,Skin Sensitization: Not a Sensitizer (Guinea Pig),y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX711,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,phase1_sds,NC,False,False,False,False,False
MIX712,sens,medium,RECOVERED_negative,"Sensitisation : Did not cause sensitisation on laboratory animals., Guinea pig /  / Did not cause sensitisation on laboratory animals., Mouse",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX713,sens,high,NONE,H317: May cause an allergic skin reaction.,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,NC,False,False,False,True,False
MIX715,sens,high,NONE,Respiratory or skin sensitisation No data available,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,NC,0.0,sds_2nd_sec11,NC,False,False,False,True,True
MIX716,sens,medium,RECOVERED_negative,Skin Sensitization: Did not cause sensitization in laboratory animals.,y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX717,sens,high,NONE,Acute Inhalation (Category 4) Skin sensitization: Category 1,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_v1,NC,False,False,False,False,False
MIX718,sens,medium,RECOVERED_negative,"Based on an evaluation of the ingredients and/or similar products, this product is not expected to cause allergic skin reactions.",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,True,False
MIX743,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX746,sens,high,NONE,,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1,1.0,sds_2nd,,False,False,False,False,False
MIX749,sens,medium,RECOVERED_negative,"Sensitisation : Did not cause sensitisation on laboratory animals., Guinea pig /  / Did not cause sensitisation on laboratory animals., Mouse",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,NC,True,False,True,False,False
MIX751,sens,medium,RECOVERED_negative,"Basis Gold is a mild eye irritant, but is not a skin sensitizer in animal tests.",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX752,sens,medium,RECOVERED_negative,"Sensitisation : Did not cause sensitisation on laboratory animals., Guinea pig",y=sds_v1 status='negative' 복구분(카테고리 미기재 → NC 보충),NC,0.0,sds_v1_negative_recovered,,True,False,True,False,False
MIX753,sens,high,NONE,Skin sensitisation - Sub-category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,,False,False,False,False,False
MIX754,sens,high,NONE,Skin sensitisation - Sub-category 1B,복구분 아님 · 출처 상충 없음 · CT 와 모순 없음,1B,1.0,sds_v1,,False,False,False,False,False
